No.,LOT_ID,WF_ID,X_AXIS,Y_AXIS,GRADE_CD,G_A,G_B,G_C,G_D,G_E,G_F,G_G,G_H,G_I,G_J,G_K,G_L,G_M,G_N,G_O,G_P,G_Q,G_R,G_S,G_T,Neighbor_A,Neighbor_B,Neighbor_C,Neighbor_D,Neighbor_E,Neighbor_F,Neighbor_G,Neighbor_H,Neighbor_I,Neighbor_J,Neighbor_K,Neighbor_L,Neighbor_M,Neighbor_N,Neighbor_O,Neighbor_P,Neighbor_Q,Neighbor_R,Neighbor_S,Neighbor_T,Weight_Base_A,Weight_Base_B,Weight_Base_C,Weight_Base_D,Weight_Base_E,Weight_Base_F,Weight_Base_G,Weight_Base_H,Weight_Base_I,Weight_Base_J,Weight_Base_K,Weight_Base_L,Weight_Base_M,Weight_Base_N,Weight_Base_O,Weight_Base_P,Weight_Base_Q,Weight_Base_R,Weight_Base_S,Weight_Base_T,Weight_Bound_A,Weight_Bound_B,Weight_Bound_C,Weight_Bound_D,Weight_Bound_E,Weight_Bound_F,Weight_Bound_G,Weight_Bound_H,Weight_Bound_I,Weight_Bound_J,Weight_Bound_K,Weight_Bound_L,Weight_Bound_M,Weight_Bound_N,Weight_Bound_O,Weight_Bound_P,Weight_Bound_Q,Weight_Bound_R,Weight_Bound_S,Weight_Bound_T,PKT_Y
54745,ABC1258,16,45,40,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,12,16,13,16,18,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2,2,2,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,21.375,38.04166667,25.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,45.0,34.04166667,50.72222222,43.27777778,0.0,1.0
31682,ABC1111,17,53,36,N1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33619,ABC1258,23,28,27,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74197,ABC1258,10,33,25,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76202,ABC1236,11,20,39,N1,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,8,0,0,8,21,0,1,2,1,2,4,2,3,1.0,2,0,2,3,1,3,3,3,3,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33132,ABC1111,18,41,22,N1,0,0,0,0,0,0,0,0.0,0,0,2,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18278,ABC1258,5,49,19,NQ,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18255,ABC1111,21,31,42,N1,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,21,0,0,1,3,2,1,3,2,3,3.0,3,3,3,3,5,3,3,1,1,9,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20351,ABC1236,17,60,20,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,3,0.0,1,1,1,0,1,0,0,2,3,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.49404762,79.30952381,0.0,1.0
63873,ABC1258,10,56,17,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692307692,0.0,0.0,1.0
48217,ABC1236,11,44,24,SQ,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541666667,21.14880952,0.0,1.0
50344,ABC1258,3,34,12,SQ,11,0,0,0,55,8,4,11.0,0,11,7,0,0,0,2,16,2,59,26,0,4,3,3,0,7,5,4,5.0,4,3,4,3,2,3,4,2,3,8,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82595,ABC1258,25,38,15,NQ,0,0,0,0,7,0,0,0.0,0,5,3,3,0,3,0,0,0,0,0,0,1,0,1,0,2,2,1,0.0,0,2,2,2,1,2,0,0,0,3,0,0,0.0,0.0,0.0,0.0,19.04761905,0.0,7.017857143,0.0,0.0,17.23809524,9.285714286,11.64285714,8.928571429,8.857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9047619,0.0,31.9702381,0.0,0.0,56.02380952,40.85714286,45.60119048,39.28571429,34.69047619,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23445,ABC1258,13,60,39,N1,0,2,0,0,0,0,0,2.0,0,0,0,0,0,0,25,0,0,57,52,0,1,2,1,1,1,1,1,2.0,1,1,1,1,1,1,3,1,1,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9539,ABC1236,7,42,39,SQ,0,0,0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,0,1,2.0,2,1,1,1,1,1,1,1,1,2,3,0,0.0,0.0,0.0,0.0,9.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273809524,0.0,33.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023809524,0.0,1.0
68218,ABC1258,4,51,26,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84745,ABC1236,22,44,35,SQ,0,0,0,9,0,0,0,0.0,0,0,0,0,0,0,0,11,13,19,55,12,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,0,3,2,3,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16666667,15.78571429,37.77380952,153.6785714,2.476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39285714,29.75,56.66071429,116.2440476,6.345238095,1.0
69784,ABC1236,3,38,13,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,34,28,0,5,4,5,0,5,3,3,5.0,5,3,2,3,3,3,0,1,0,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714286,74.88095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01190476,121.1309524,0.0,1.0
22317,ABC1111,14,27,15,SQ,24,23,5,0,0,0,0,1.0,4,20,0,0,0,0,4,0,5,18,15,5,1,2,2,0,2,0,4,1.0,1,3,3,3,5,1,3,1,3,5,4,4,2.357142857,2.601190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.976190476,0.0,0.0,13.66071429,0.0,16.69642857,14.01785714,4.958333333,44.57142857,0.0,0.0,8.642857143,9.583333333,0.0,0.0,0.0,0.0,0.273809524,0.0,0.0,10.41666667,0.0,0.107142857,43.71428571,0.0,51.07142857,44.85714286,26.20833333,91.61904762,0.0,0.0,1.0
28085,ABC1236,18,48,35,SQ,0,0,0,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,1,2,2,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59932,ABC1236,15,37,34,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0.0,0,0,0,1,2,1,1,1,1,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8655,ABC1258,14,36,26,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095238095,0.0,1.0
42137,ABC1236,9,31,14,SQ,2,4,0,0,2,0,0,0.0,0,0,5,5,7,5,0,0,0,28,24,0,3,3,1,1,3,3,1,2.0,3,0,3,4,2,2,1,4,2,7,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78571429,1.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.41666667,4.571428571,0.0,1.0
83068,ABC1236,16,46,16,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,1,1.0,2,1,2,1,1,0,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45808,ABC1258,17,53,13,N1,2,3,3,0,1,4,5,3.0,1,3,6,3,3,7,21,0,0,48,32,0,2,2,2,0,1,2,3,2.0,1,2,2,2,4,3,3,2,2,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34669,ABC1236,1,36,21,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86533,ABC1258,1,20,37,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,1,0,4,1,0,4.0,1,0,2,2,1,1,0,1,2,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48611111,29.06944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.66666667,100.625,0.0,1.0
30215,ABC1258,22,35,41,SQ,5,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0,0,0,0,0,0,3,3,3,6,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39268,ABC1236,23,47,30,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0.0,0,1,1,1,0,1,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88095238,0.0,0.0,1.0
15623,ABC1236,1,65,26,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,28,8,0,2,1,3,0,1,2,2,1.0,2,2,3,3,3,2,2,2,2,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85011,ABC1258,25,32,41,NQ,0,0,2,0,16,0,0,0.0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,1,2,1,0,0,0.0,1,0,0,0,0,0,1,1,1,4,0,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5604,ABC1111,17,52,42,NQ,22,29,26,0,27,21,41,36.5,20,32,33,32,28,36,0,0,0,18,10,5,5,4,4,0,5,4,6,4.0,4,7,6,6,6,6,4,4,4,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56435,ABC1258,15,30,13,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,27,25,0,3,3,3,0,3,4,3,4.0,3,3,2,3,2,3,3,1,0,9,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57008,ABC1236,7,49,30,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,3,4,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37744,ABC1236,19,35,22,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,2,19,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.10989011,0.0,1.0
16293,ABC1258,3,44,14,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0,0,0,0,0,0,0,1,1,1,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60155,ABC1236,6,46,14,SQ,0,0,14,0,0,5,6,2.0,0,8,4,4,2,0,17,19,16,24,17,0,0,0,2,1,2,3,3,2.0,0,2,3,2,1,0,2,3,3,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48809524,26.94047619,28.04761905,11.9047619,27.42857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.35714286,59.96428571,62.42857143,30.95238095,61.71428571,0.0,1.0
86280,ABC1258,15,31,40,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,2.0,2,0,0,0,0,0,1,1,0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.035714286,0.0,1.0
79805,ABC1236,7,45,44,N1,0,0,0,16,0,0,1,2.0,4,0,0,0,1,0,24,3,0,44,27,16,0,0,3,5,3,2,1,4.0,2,2,0,1,2,0,5,2,1,6,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8340,ABC1111,24,22,33,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38283,ABC1258,21,22,28,SQ,0,0,0,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,2.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28406,ABC1258,16,22,26,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,2,2,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45490,ABC1258,16,34,38,SQ,0,0,2,0,10,2,0,0.0,16,0,0,0,0,0,0,3,2,0,0,0,1,1,2,0,2,1,0,1.0,1,0,0,0,0,0,1,3,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769231,1.571428571,0.0,0.0,0.0,1.0
50744,ABC1258,2,46,13,SQ,2,0,0,0,0,0,16,0.0,9,0,2,0,2,0,0,0,1,10,34,0,3,2,0,0,1,2,3,1.0,4,2,3,0,1,1,1,1,2,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77130,ABC1236,3,24,19,SQ,0,0,0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24276,ABC1236,25,36,44,N1,18,20,23,8,26,20,17,23.0,18,18,13,16,19,22,57,13,3,68,48,24,3,5,4,4,6,4,3,4.0,3,3,3,4,3,3,4,4,2,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6245,ABC1236,13,39,11,N1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,12,4,0,52,25,0,0,2,1,0,2,0,3,1.0,2,3,2,2,1,3,2,5,2,6,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56646,ABC1236,10,50,27,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,4,3,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.130952381,0.0,0.0,0.0,0.0,1.0
79646,ABC1258,6,32,27,SQ,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10,7,7,9,6,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.145833333,6.805555556,6.708333333,6.805555556,7.486111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45833333,16.52777778,16.29166667,16.52777778,18.18055556,0.0,1.0
